INDEX,,,1. INBOUND TOURISM: Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.,S.,C. & S.,Basic data and indicators,,,,,Units,Notes,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
498,1.32,498-1.32,,,,Overnights,,Thousands,,73,82,62,78,59,85,64,76,84,153,170,202,194,191,135,150,158,175,193,200,233,221,263,306,352,65,145,382,
492,0,492-0,MONACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.29,492-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
492,1.30,492-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,1.31,492-1.31,,,,Guests,,Thousands,,233,226,259,278,278,300,270,263,235,250,286,313,328,324,265,279,295,292,328,329,331,336,355,347,363,159,218,327,
492,1.32,492-1.32,,,,Overnights,,Thousands,,626,643,782,829,814,861,798,765,674,695,803,916,944,944,778,817,853,802,893,902,861,877,902,903,929,390,555,823,
496,0,496-0,MONGOLIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1.29,496-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,1.30,496-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,1.31,496-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
496,1.32,496-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
499,0,499-0,MONTENEGRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1.29,499-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,136,142,188,272,378,984,"1,031","1,044","1,088","1,201","1,264","1,324","1,350","1,560","1,662","1,877","2,077","2,510",351,"1,554","2,036",
499,1.30,499-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,912,916,"1,224","1,584","2,196","6,443","6,965","6,695","6,978","7,819","8,143","8,414","8,597","10,307","10,528","11,470","12,444","13,934","2,227","9,424","11,868",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,1.31,499-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,114,115,127,191,269,545,566,468,486,524,557,604,587,629,699,844,959,"1,168",180,630,"1,026",
499,1.32,499-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,717,688,808,"1,033","1,453","3,062","3,234","2,388","2,478","2,648","2,703","2,921","2,627","2,764","3,029","3,459","3,764","4,201",602,"2,573","3,787",
500,0,500-0,MONTSERRAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.29,500-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
500,1.30,500-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1.31,500-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,2.0,2.0,1.4,1.9,2.5,2.3,2.6,2.8,2.2,2.4,1.2,2.4,2.7,3.5,3.7,3.1,3.9,4.1,3.2,1.1,0.3,..,
500,1.32,500-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
504,0,504-0,MOROCCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Classified hotels, holiday villages, tourist residences, ""Riad"", ""gites"", inns and camping."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1.29,504-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"15,691",..,..,..,"15,546","18,349","19,193","18,093","18,983","21,034","23,183",..,..,..,
504,1.30,504-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,"136,612",..,..,..,"132,076","132,459","125,470","128,758","132,585","147,898","158,051",..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,1.31,504-1.31,,,,Guests,,Thousands,1/,"2,123","2,238","2,541","2,798","3,217","3,388","3,083","2,633","2,446","2,874","3,470","3,815","3,910","3,824","3,669","4,078","3,456","3,570","4,026","4,219","3,676","3,692","4,634","5,359","5,606","1,081",876,"3,424",
504,1.32,504-1.32,,,,Overnights,,Thousands,1/,"7,780","7,886","8,645","9,702","10,846","11,268","10,293","8,866","8,515","10,307","12,259","13,346","13,703","13,068","12,521","13,955","12,419","12,548","14,073","14,416","12,556","12,714","15,057","16,866","17,406","3,470","2,819","11,070",
508,0,508-0,MOZAMBIQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1.29,508-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
508,1.30,508-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,1.31,508-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,116,119,96,162,250,238,257,257,237,268,278,248,260,273,256,241,177,213,229,100,98,..,
508,1.32,508-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,274,259,254,403,389,518,479,456,491,518,579,425,434,551,410,384,300,392,388,230,228,..,
104,0,104-0,MYANMAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ State-run hotels and similar establishments only. The increase in the total for the year 2014 is due to the sum of arrivals from China, India, Thailand and Myanmar Border Checkpoints with 7 days stay border pass and arrivals from International Entry Points."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1.29,104-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
104,1.30,104-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1.31,104-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
104,1.32,104-1.32,,,,Overnights,,Thousands,1/,813,"1,215","1,298","1,382","1,388","1,444","1,434","1,521","1,416","1,679","1,626","1,845","1,641","1,740","2,068","2,486","3,129","4,014","6,301","27,733","42,129","31,979","30,988","31,963","26,185","5,420",786,"2,568",
516,0,516-0,NAMIBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1.29,516-1.29,,,,Guests,,Thousands,,401,..,465,510,381,370,419,542,..,..,706,..,..,"1,254",769,914,739,914,873,..,..,..,..,..,..,..,..,..,
516,1.30,516-1.30,,,,Overnights,,Thousands,,700,..,764,925,650,619,800,"1,006",424,..,"1,409","1,372",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,1.31,516-1.31,,,,Guests,,Thousands,,221,..,229,259,204,248,236,317,149,..,426,698,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
516,1.32,516-1.32,,,,Overnights,,Thousands,,403,..,393,497,346,398,430,595,299,..,606,722,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,0,520-0,NAURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1.29,520-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.30,520-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,1.31,520-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
520,1.32,520-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,0,524-0,NEPAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1.29,524-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,1.30,524-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,1.31,524-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
524,1.32,524-1.32,,,,Overnights,,Thousands,,799,"1,017",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
528,0,528-0,NETHERLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Hotels and boarding houses.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1.29,528-1.29,,,,Guests,,Thousands,,"6,574","6,580","7,841","9,312","9,874","10,003","9,500","9,595","9,181","9,646","10,012","10,739","11,008","10,104","9,921","10,883","11,300","11,680","12,783","13,925","15,007","15,828","17,924","18,780","20,129","7,265","6,248","16,063",
528,1.30,528-1.30,,,,Overnights,,Thousands,,"19,741","19,042","21,422","24,967","27,433","27,261","25,502","26,368","25,342","25,385","25,210","26,887","27,952","25,268","25,014","26,800","27,739","27,898","31,771","34,424","37,298","39,622","44,169","47,002","51,750","21,372","18,615","46,556",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,1.31,528-1.31,,,,Guests,,Thousands,1/,"4,497","4,723","5,758","7,431","7,550","7,738","7,445","7,433","6,931","7,601","8,081","8,567","8,713","8,035","7,754","8,727","9,027","9,357","10,017","10,978","11,766","12,410","14,152","14,672","15,511","5,102","4,347","11,656",
528,1.32,528-1.32,,,,Overnights,,Thousands,1/,"9,581","9,922","11,569","14,693","15,218","15,695","14,955","14,922","13,798","14,616","15,143","15,976","16,328","14,961","14,429","16,175","16,685","17,066","18,351","20,184","21,708","23,168","26,343","27,868","30,131","10,301","9,045","25,482",
540,0,540-0,NEW CALEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Hotels in Noumea only.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1.29,540-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
540,1.30,540-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1.31,540-1.31,,,,Guests,,Thousands,1/,58,63,77,78,74,80,86,82,75,79,77,85,129,102,115,133,142,121,117,123,..,..,..,..,..,..,..,..,
540,1.32,540-1.32,,,,Overnights,,Thousands,1/,313,321,385,391,350,372,400,352,343,369,350,379,347,360,304,279,316,288,286,282,..,..,..,..,..,..,..,..,
554,0,554-0,NEW ZEALAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Accommodation Survey, SNZ. The accommodation survey is no longer produced by Stats NZ. The last results published were for the September 2019 month. 2021: change in the methodology. The data are anot comparable with those of previous years.
2/ Includes hotels, motels and backpackers but excludes holiday parks."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1.29,554-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
554,1.30,554-1.30,,,,Overnights,,Thousands,1/,..,..,..,..,..,..,..,..,..,..,..,..,..,"13,657","13,278","13,418","12,985","12,188","13,081","13,854","14,718","16,451","17,239","17,588",..,..,"1,370","4,849",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1.31,554-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
554,1.32,554-1.32,,,,Overnights,,Thousands,1/ 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,"8,090","11,022","11,270","10,711","10,179","11,084","11,668","12,426","13,904","14,540","14,722",..,..,"1,247","4,139",
558,0,558-0,NICARAGUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Total number of establishments in the country.
2/ Main accommodation establishments in the country."
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1.29,558-1.29,,,,Guests,,Thousands,1/,78,74,102,105,92,115,112,127,179,239,221,230,277,309,266,285,357,389,410,426,445,482,493,293,260,131,88,96,
558,1.30,558-1.30,,,,Overnights,,Thousands,1/,210,201,305,335,301,375,339,423,412,527,523,427,774,892,755,722,822,880,973,"1,040","1,085","1,177","1,135",770,682,515,540,575,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,1.31,558-1.31,,,,Guests,,Thousands,2/,60,61,81,83,69,81,91,100,148,207,174,203,248,287,255,276,320,344,343,357,373,404,413,246,217,109,85,92,
558,1.32,558-1.32,,,,Overnights,,Thousands,2/,172,170,260,280,247,300,290,340,319,441,422,366,707,844,728,703,746,801,872,948,988,"1,072",951,643,569,431,518,552,
562,0,562-0,NIGER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1.29,562-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75,103,108,79,97,97,98,89,93,64,..,..,
562,1.30,562-1.30,,,,Overnights,,Thousands,,200,180,195,198,208,215,246,114,132,139,146,154,146,161,170,178,210,238,226,160,171,177,182,182,213,117,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1.31,562-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
562,1.32,562-1.32,,,,Overnights,,Thousands,,..,..,..,93,96,102,116,101,121,124,140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
566,0,566-0,NIGERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1.29,566-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
566,1.30,566-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1.31,566-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
566,1.32,566-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
570,0,570-0,NIUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1.29,570-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
570,1.30,570-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1.31,570-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
570,1.32,570-1.32,,,,Overnights,,Thousands,,25,18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
807,0,807-0,NORTH MACEDONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1.29,807-1.29,,,,Guests,,Thousands,,147,136,121,157,181,224,99,123,158,165,197,202,230,255,259,262,327,351,400,425,486,510,631,707,758,118,294,537,
807,1.30,807-1.30,,,,Overnights,,Thousands,,276,277,266,360,474,494,213,275,346,361,443,443,518,587,584,559,755,812,881,923,"1,036","1,054","1,295","1,492","1,578",253,670,"1,145",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,1.31,807-1.31,,,,Guests,,Thousands,,126,113,109,139,169,203,92,115,149,154,181,185,210,214,220,231,301,324,373,392,456,489,601,674,725,115,284,523,
807,1.32,807-1.32,,,,Overnights,,Thousands,,243,234,236,310,439,439,197,249,321,329,391,392,457,475,469,469,667,727,796,827,958,989,"1,216","1,416","1,499",234,638,"1,109",
580,0,580-0,NORTHERN MARIANA ISLANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1.29,580-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
580,1.30,580-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1.31,580-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
580,1.32,580-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
578,0,578-0,NORWAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Source: Statistics Norway – Accommodation Statistics.
2/ Overnights in registered establishments."
,,,,,Total,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1.29,578-1.29,,,,Guests,,Thousands,,..,..,..,"4,538","4,572","4,348","4,243","4,134",..,..,..,..,..,..,..,..,..,"4,538","4,778","4,855","5,361","5,960","6,252","5,688","5,879","1,397","1,435","4,979",
578,1.30,578-1.30,,,,Overnights,,Thousands,,"7,295","7,236","7,243","7,869","7,782","7,469","7,321","7,275","6,956","7,442","7,651","7,944","8,326","8,147","7,525","7,904","7,844","7,940","7,693","8,154","8,829","9,727","9,949","10,138","10,701","3,318","3,310","9,813",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1.31,578-1.31,,,,Guests,,Thousands,,"2,880","2,746","2,702","2,829","2,950","2,787","2,686","2,561","2,439","2,556","2,656","2,841","2,899","2,725","2,503","2,723","2,973","2,928","3,173","3,252","3,634","4,072","4,205","4,008","4,114",894,839,"3,030",
578,1.32,578-1.32,,,,Overnights,,Thousands,2/,"4,985","5,050","5,039","5,168","5,208","4,967","4,815","4,706","4,375","4,596","4,761","4,914","5,068","4,894","4,427","4,798","4,899","5,051","5,069","5,428","6,032","6,627","6,586","6,641","7,060","2,026","1,819","5,470",
512,0,512-0,OMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1.29,512-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,891,"1,066","1,223","1,373","1,521","1,441","1,018","1,241","1,392","1,611","1,909","2,335","2,316","2,301","2,500",622,464,"2,059",
512,1.30,512-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,"4,413","5,630","6,947","7,065","6,535","6,137","6,495","8,575","9,569","11,086","13,139","16,357","17,480","20,344","19,948","6,145","6,841","15,607",
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,1.31,512-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
512,1.32,512-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,0,586-0,PAKISTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1.29,586-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,1.30,586-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1.31,586-1.31,,,,Guests,,Thousands,,524,585,559,543,592,601,"1,503","1,016","1,457","2,361","2,206","2,059",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
586,1.32,586-1.32,,,,Overnights,,Thousands,,622,640,567,623,706,"1,901","1,583","1,135","1,603","2,789","2,213",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
585,0,585-0,PALAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1.29,585-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
585,1.30,585-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1.31,585-1.31,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
585,1.32,585-1.32,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,377,333,402,512,555,520,663,749,655,593,526,496,99,..,..,
591,0,591-0,PANAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Accommodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Hotels in Panama City.
,,,,,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1.29,591-1.29,,,,Guests,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
591,1.30,591-1.30,,,,Overnights,,Thousands,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,
,,,,,Hotels and similar establishments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
